ID,DataType,Sector,Exposure_Time,FFI_Avail,SPOC_Avail,source_id,phot_g_mean_mag,phot_rp_mean_mag,parallax,radius,radius+,radius-,distance_pc,color
4665366619931917824,FFI,67.0,158.399927,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,69.0,158.399927,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,66.0,158.399927,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,65.0,158.399927,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,61.0,158.399927,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,64.0,158.399928,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,63.0,158.399928,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,62.0,158.399928,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,87.0,158.399924,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,96.0,158.399924,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,95.0,158.399924,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,93.0,158.399924,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,94.0,158.399924,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
4665366619931917824,FFI,97.0,158.399925,True,True,4665366619931917824,11.3923921585083,10.237700462341309,50.35030116954927,0.4062488392881175,0.0367485414946057,0.0318610013528149,19.860854389581636,1.1546916961669922
